約定日	銘柄	コード	市場	取引	約定数量	約定単価	手数料/諸経費等	税額	受渡日	受渡金額/決済損益	特例	外貨建て金額	為替レート
2014/10/29	ミクシィ	2121	東証	信用返済売	500	6330	1941	56	2014/11/4	-21997			
2014/10/30	神戸物産	3038	東証	株式現物買	200	4710	487	38	2014/11/5	942525			
2014/10/30	日本管理センター	3276	東証	株式現物買	300	2042	487	38	2014/11/5	613125			
2014/10/30	日本管理センター	3276	東証	株式現物買	300	2030	487	38	2014/11/5	609525			
2014/10/30	全国保証	7164	PTS	株式現物買	300	3230	462	36	2014/11/5	969498			
2014/10/30	良品計画	7453	PTS	株式現物買	100	15029	876	70	2014/11/5	1503846			
2014/10/30	日本管理センター	3276	東証	株式現物売	200	2035	193	15	2014/11/5	406792			
2014/10/30	日本管理センター	3276	東証	株式現物売	200	2040	196	17	2014/11/5	407787			
2014/10/30	日本管理センター	3276	東証	株式現物売	100	2036	96	7	2014/11/5	203497			
2014/10/30	日本管理センター	3276	東証	株式現物売	100	2041	97	7	2014/11/5	203996			
2014/10/30	ミクシィ	2121	東証	信用新規買	500	5710	360	28	2014/11/5	--			
2014/10/30	ミクシィ	2121	東証	信用返済売	500	5770	1178	56	2014/11/5	-106234			
2014/10/30	ミクシィ	2121	東証	信用返済売	500	5740	939	56	2014/11/5	14005			
2014/10/31	神戸物産	3038	東証	株式現物買	200	4855	487	38	2014/11/6	971525			
2014/10/31	トレジャー・ファクトリー	3093	東証	株式現物買	100	2414	162	12	2014/11/6	241574			
2014/10/31	トレジャー・ファクトリー	3093	東証	株式現物買	100	2415	162	12	2014/11/6	241674			
2014/10/31	トレジャー・ファクトリー	3093	東証	株式現物買	100	2419	163	14	2014/11/6	242077			
2014/10/31	日本管理センター	3276	東証	株式現物買	600	2010	582	46	2014/11/6	1206628			
2014/10/31	ケネディクス	4321	PTS	株式現物買	1000	508	462	36	2014/11/6	508498			
2014/10/31	全国保証	7164	PTS	株式現物買	300	3325	462	36	2014/11/6	997998			
2014/10/31	三菱ＵＦＪフィナンシャル・グループ	8306	PTS	株式現物買	1000	630.5	462	36	2014/11/6	630998			
2014/10/31	アイフル	8515	PTS	株式現物買	1000	441	259	20	2014/11/6	441279			
2014/10/31	アイフル	8515	PTS	株式現物買	1000	451.5	259	20	2014/11/6	451779			
2014/10/31	アコム	8572	PTS	株式現物買	800	375	154	12	2014/11/6	300166			
2014/10/31	アコム	8572	PTS	株式現物買	1500	374.8	289	23	2014/11/6	562512			
2014/10/31	アコム	8572	PTS	株式現物買	100	374.7	19	1	2014/11/6	37490			
2014/10/31	大和証券グループ本社	8601	PTS	株式現物買	1000	865.4	462	36	2014/11/6	865898			
2014/10/31	トレジャー・ファクトリー	3093	東証	株式現物売	300	2402	350	28	2014/11/6	720222			
2014/10/31	トレジャー・ファクトリー	3093	東証	株式現物売	200	2403	232	18	2014/11/6	480350			
2014/10/31	アコム	8572	PTS	株式現物売	2400	357	462	36	2014/11/6	856302			
2014/10/31	ミクシィ	2121	東証	信用新規買	500	6070	360	28	2014/11/6	--			
2014/10/31	ミクシィ	2121	東証	信用新規買	500	5880	360	28	2014/11/6	--			
2014/11/4	トヨタ自動車	7203	東証	株式現物買	100	6830	487	38	2014/11/7	683525			
2014/11/4	神戸物産	3038	東証	株式現物売	400	4520	921	73	2014/11/7	1807006			
2014/11/4	トレジャー・ファクトリー	3093	東証	株式現物売	300	2320	351	28	2014/11/7	695621			
2014/11/4	トレジャー・ファクトリー	3093	東証	株式現物売	200	2300	231	18	2014/11/7	459751			
2014/11/4	ミクシィ	2121	--	現引	500	5880	811	28	2014/11/7	-2940839			
2014/11/4	ミクシィ	2121	東証	信用新規買	500	6170	360	28	2014/11/7	--			
2014/11/5	日本管理センター	3276	東証	株式現物買	100	2067	272	21	2014/11/10	206993			
2014/11/6	日本管財	9728	東証	株式現物買	100	2995	272	21	2014/11/11	299793			
2014/11/6	パーカーコーポレーション	9845	東証	株式現物買	1000	509	487	38	2014/11/11	509525			
2014/11/6	ソフトバンク	9984	東証	株式現物買	100	7953	487	38	2014/11/11	795825			
2014/11/6	ミクシィ	2121	PTS	株式現物売	1000	6590	876	70	2014/11/11	6589054			
2014/11/6	ミクシィ	2121	東証	株式現物売	500	6580	921	73	2014/11/11	3289006			
2014/11/6	ミクシィ	2121	東証	株式現物売	500	6650	921	73	2014/11/11	3324006			
2014/11/6	ケネディクス	4321	PTS	株式現物売	100	563.6	46	3	2014/11/11	56311			
2014/11/6	ケネディクス	4321	PTS	株式現物売	900	563	416	33	2014/11/11	506251			
2014/11/6	全国保証	7164	PTS	株式現物売	900	3615	876	70	2014/11/11	3252554			
2014/11/6	良品計画	7453	PTS	株式現物売	100	14351	553	44	2014/11/11	1434503			
2014/11/6	アイフル	8515	PTS	株式現物売	1500	484.7	347	28	2014/11/11	726675			
2014/11/6	アイフル	8515	PTS	株式現物売	500	484.6	115	8	2014/11/11	242177			
2014/11/6	大和証券グループ本社	8601	PTS	株式現物売	1000	944.7	462	36	2014/11/11	944202			
2014/11/6	ソフトバンク	9984	東証	株式現物売	100	7822	487	38	2014/11/11	781675			
2014/11/6	ミクシィ	2121	--	現引	500	6070	1756	28	2014/11/11	-3036784			
2014/11/6	ミクシィ	2121	--	現引	500	6170	1543	28	2014/11/11	-3086571			
2014/11/6	ミクシィ	2121	--	現引	500	6480	608	28	2014/11/11	-3240636			
2014/11/6	ミクシィ	2121	--	現引	500	6400	605	28	2014/11/11	-3200633			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6480	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6480	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6590	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6400	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6560	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用新規買	500	6780	360	28	2014/11/11	--			
2014/11/6	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用新規買	200	3800	360	28	2014/11/11	--			
2014/11/6	ミクシィ	2121	東証	信用返済売	500	6350	971	56	2014/11/11	-106027			
2014/11/6	ミクシィ	2121	東証	信用返済売	500	6720	980	56	2014/11/11	-31036			
2014/11/6	ＣＹＢＥＲＤＹＮＥ	7779	東証	信用返済売	200	3610	778	56	2014/11/11	-38834			
2014/11/7	ミクシィ	2121	PTS	株式現物売	100	6266	175	14	2014/11/12	626411			
2014/11/7	ミクシィ	2121	PTS	株式現物売	200	6252	350	27	2014/11/12	1250023			
2014/11/7	ミクシィ	2121	PTS	株式現物売	300	6280	526	42	2014/11/12	1883432			
2014/11/7	ミクシィ	2121	PTS	株式現物売	200	6290	350	28	2014/11/12	1257622			
2014/11/7	ミクシィ	2121	PTS	株式現物売	200	6260	351	29	2014/11/12	1251620			
2014/11/7	良品計画	7453	PTS	株式現物売	100	14120	553	44	2014/11/12	1411403			
2014/11/7	日本管財	9728	東証	株式現物売	100	2951	272	21	2014/11/12	294807			
2014/11/7	ミクシィ	2121	--	現引	500	6590	865	28	2014/11/12	-3295893			
2014/11/7	ミクシィ	2121	--	現引	500	6480	857	28	2014/11/12	-3240885			
2014/11/10	ミクシィ	2121	PTS	株式現物売	100	6350	175	14	2014/11/13	634811			
2014/11/10	ミクシィ	2121	PTS	株式現物売	400	6330	701	56	2014/11/13	2531243			
2014/11/10	ミクシィ	2121	東証	信用新規買	500	6120	360	28	2014/11/13	--			
2014/11/10	ミクシィ	2121	東証	信用返済売	500	6080	954	56	2014/11/13	-21010			
2014/11/11	日本商業開発	3252	名証	株式現物買	100	1990	--	--	2014/11/14	199000			
2014/11/11	瀧上工業	5918	東証	株式現物買	1000	571	487	38	2014/11/14	571525			
2014/11/11	瀧上工業	5918	東証	株式現物売	1000	558	487	38	2014/11/14	557475			
2014/11/12	日本管理センター	3276	東証	株式現物売	100	2298	70	5	2014/11/17	229725			
2014/11/12	日本管理センター	3276	東証	株式現物売	100	2301	70	5	2014/11/17	230025			
2014/11/12	日本管理センター	3276	東証	株式現物売	600	2300	428	36	2014/11/17	1379536			
2014/11/12	日本管理センター	3276	東証	株式現物売	300	2299	212	16	2014/11/17	689472			
2014/11/12	日本管理センター	3276	東証	株式現物売	200	2302	141	11	2014/11/17	460248			
2014/11/13	薬王堂	3385	東証	株式現物買	600	1520	487	38	2014/11/18	912525			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物買	900	592	439	35	2014/11/18	533274			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物買	100	590	48	3	2014/11/18	59051			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物売	100	557	48	3	2014/11/18	55649			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物売	100	556	47	3	2014/11/18	55550			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物売	200	570	98	7	2014/11/18	113895			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物売	500	566	246	22	2014/11/18	282732			
2014/11/13	三精テクノロジーズ	6357	東証	株式現物売	100	561	48	3	2014/11/18	56049			
2014/11/13	パーカーコーポレーション	9845	東証	株式現物売	1000	474	272	21	2014/11/18	473707			
2014/11/14	ミクシィ	2121	PTS	株式現物売	500	5270	--	--	2014/11/19	2635000			
2014/11/17	トヨタ自動車	7203	PTS	株式現物売	100	6840	462	36	2014/11/20	683502			
2014/11/17	三菱ＵＦＪフィナンシャル・グループ	8306	PTS	株式現物売	1000	661.3	462	36	2014/11/20	660802			
2014/11/19	ミタチ産業	3321	東証	株式現物買	400	777	272	21	2014/11/25	311093			
2014/11/19	東レ	3402	PTS	株式現物買	1000	884	462	36	2014/11/26	884498			
2014/11/19	瀧上工業	5918	東証	株式現物買	1000	582	487	38	2014/11/25	582525			
2014/11/20	東レ	3402	東証	株式現物売	1000	925.1	487	38	2014/11/26	924575			
2014/11/25	第一化成	4235	東証	株式現物買	1000	573	487	38	2014/11/28	573525			
2014/11/25	村上開明堂	7292	東証	株式現物買	1000	1810	921	73	2014/11/28	1810994			
2014/11/27	瀧上工業	5918	東証	株式現物買	1000	616	487	38	2014/12/2	616525			
2014/11/27	マーベラス	7844	PTS	株式現物買	300	1660	259	20	2014/12/2	498279			
2014/11/27	マーベラス	7844	PTS	株式現物買	300	1544	259	20	2014/12/2	463479			
2014/11/27	マーベラス	7844	PTS	株式現物買	300	1589	259	20	2014/12/2	476979			
2014/11/27	薬王堂	3385	東証	株式現物売	100	1736	97	7	2014/12/2	173496			
2014/11/27	薬王堂	3385	東証	株式現物売	200	1737	194	15	2014/12/2	347191			
2014/11/27	薬王堂	3385	東証	株式現物売	300	1735	291	24	2014/12/2	520185			
2014/11/28	ミタチ産業	3321	東証	株式現物買	200	818	97	7	2014/12/3	163704			
2014/11/28	ミタチ産業	3321	東証	株式現物買	800	820	390	31	2014/12/3	656421			
2014/11/28	マーベラス	7844	東証	株式現物売	900	1643	582	46	2014/12/3	1478072			
2014/12/1	イサム塗料	4624	東証	株式現物買	1000	620	487	38	2014/12/4	620525			
2014/12/4	第一化成	4235	東証	株式現物買	1000	610	487	38	2014/12/9	610525			
2014/12/4	イサム塗料	4624	東証	株式現物売	1000	595	487	38	2014/12/9	594475			
2014/12/4	ミクシィ	2121	東証	信用新規買	500	5320	360	28	2014/12/9	--			
2014/12/4	ミクシィ	2121	東証	信用返済売	500	5340	924	56	2014/12/9	9020			
2014/12/5	ジャストシステム	4686	PTS	株式現物買	1000	797	462	36	2014/12/10	797498			
2014/12/5	かわでん	6648	東証	株式現物売	200	1966	122	9	2014/12/10	393069			
2014/12/5	かわでん	6648	東証	株式現物売	1000	1965	616	50	2014/12/10	1964334			
2014/12/5	かわでん	6648	東証	株式現物売	300	1960	183	14	2014/12/10	587803			
2014/12/5	村上開明堂	7292	東証	株式現物売	1000	1716	921	73	2014/12/10	1715006			
2014/12/5	ガンホー・オンライン・エンターテイメント	3765	東証	信用新規買	1000	466	191	15	2014/12/10	--			
2014/12/5	ガンホー・オンライン・エンターテイメント	3765	東証	信用返済売	1000	475	417	30	2014/12/10	8553			
2014/12/8	アルトナー	2163	東証	株式現物買	400	843	196	17	2014/12/11	337413			
2014/12/8	アルトナー	2163	東証	株式現物買	200	839	97	7	2014/12/11	167904			
2014/12/8	アルトナー	2163	東証	株式現物買	200	842	97	7	2014/12/11	168504			
2014/12/8	アルトナー	2163	東証	株式現物買	200	840	97	7	2014/12/11	168104			
2014/12/8	日本商業開発	3252	名証	株式現物売	100	2545	--	--	2014/12/11	254500			
2014/12/8	瀧上工業	5918	東証	株式現物売	1000	575	487	38	2014/12/11	574475			
2014/12/9	アルトナー	2163	東証	株式現物売	1000	787	487	38	2014/12/12	786475			
2014/12/9	ミタチ産業	3321	東証	株式現物売	200	761	83	6	2014/12/12	152111			
2014/12/9	ミタチ産業	3321	東証	株式現物売	200	760	83	6	2014/12/12	151911			
2014/12/9	ミタチ産業	3321	東証	株式現物売	200	758	83	6	2014/12/12	151511			
2014/12/9	ミタチ産業	3321	東証	株式現物売	200	762	83	6	2014/12/12	152311			
2014/12/9	ミタチ産業	3321	東証	株式現物売	600	756	250	22	2014/12/12	453328			
2014/12/9	第一化成	4235	東証	株式現物売	2000	611	582	46	2014/12/12	1221372			
2014/12/9	ジャストシステム	4686	PTS	株式現物売	500	781	259	20	2014/12/12	390221			
2014/12/10	ジャストシステム	4686	PTS	株式現物買	500	780	259	20	2014/12/15	390279			
2014/12/10	かわでん	6648	東証	株式現物買	400	1870	487	38	2014/12/15	748525			
2014/12/10	かわでん	6648	東証	株式現物買	100	1895	185	14	2014/12/15	189699			
2014/12/10	シーシーエス	6669	PTS	株式現物買	200	1693	259	20	2014/12/16	338879			
2014/12/11	ジャストシステム	4686	東証	株式現物買	500	777	272	21	2014/12/16	388793			
2014/12/11	瀧上工業	5918	東証	株式現物買	1000	567	487	38	2014/12/16	567525			
2014/12/11	ミクシィ	2121	東証	信用新規買	200	5290	143	11	2014/12/16	--			
2014/12/11	ミクシィ	2121	東証	信用新規買	300	5300	217	17	2014/12/16	--			
2014/12/12	ジャストシステム	4686	PTS	株式現物買	500	790	259	20	2014/12/17	395279			
2014/12/12	かわでん	6648	東証	株式現物買	100	1988	97	7	2014/12/17	198904			
2014/12/12	かわでん	6648	東証	株式現物買	200	1990	196	16	2014/12/17	398212			
2014/12/12	かわでん	6648	東証	株式現物買	200	1989	194	15	2014/12/17	398009			
2014/12/12	シーシーエス	6669	東証	株式現物売	200	1570	272	21	2014/12/17	313707			
2014/12/15	かわでん	6648	東証	株式現物売	200	2091	184	14	2014/12/18	418002			
2014/12/15	かわでん	6648	東証	株式現物売	100	2088	91	7	2014/12/18	208702			
2014/12/15	かわでん	6648	東証	株式現物売	100	2100	92	7	2014/12/18	209901			
2014/12/15	かわでん	6648	東証	株式現物売	500	2090	462	38	2014/12/18	1044500			
2014/12/15	かわでん	6648	東証	株式現物売	100	2101	92	7	2014/12/18	210001			
2014/12/15	ミクシィ	2121	--	現引	300	5300	582	17	2014/12/18	-1590599			
2014/12/15	ミクシィ	2121	--	現引	200	5290	386	11	2014/12/18	-1058397			
2014/12/15	ミクシィ	2121	東証	信用新規買	500	5530	360	28	2014/12/18	--			
2014/12/16	ジャストシステム	4686	PTS	株式現物買	500	743	259	20	2014/12/19	371779			
2014/12/16	かわでん	6648	東証	株式現物買	500	2031	582	46	2014/12/19	1016128			
2014/12/17	ジャストシステム	4686	PTS	株式現物売	500	725	259	20	2014/12/22	362221			
2014/12/19	かわでん	6648	東証	株式現物売	100	2131	116	9	2014/12/25	212975			
2014/12/19	かわでん	6648	東証	株式現物売	100	2132	116	9	2014/12/25	213075			
2014/12/19	かわでん	6648	東証	株式現物売	200	2130	234	19	2014/12/25	425747			
2014/12/19	かわでん	6648	東証	株式現物売	100	2125	116	9	2014/12/25	212375			
2014/12/19	ミクシィ	2121	東証	信用返済売	500	5150	2416	56	2014/12/25	-192472			
2014/12/22	ミクシィ	2121	東証	株式現物売	500	4795	921	73	2014/12/26	2396506			
2014/12/26	かわでん	6648	東証	株式現物買	100	2039	83	6	2015/1/5	203989			
2014/12/26	かわでん	6648	東証	株式現物買	400	2041	333	27	2015/1/5	816760			
2014/12/26	かわでん	6648	東証	株式現物買	200	2040	166	13	2015/1/5	408179			
2014/12/28	セゾンバンガードGBF	SVGBF		株式現物買						900079			
2014/12/28	セゾンバンガードGBF	SVGBF		株式現物売						1029156			
2015/1/7	ジャストシステム	4686	東証	株式現物売	2000	712	582	46	2015/1/13	1423372			
2015/1/8	ハードオフコーポレーション	2674	東証	株式現物買	200	964	108	8	2015/1/14	192916			
2015/1/8	ハードオフコーポレーション	2674	東証	株式現物買	100	963	54	4	2015/1/14	96358			
2015/1/8	ハードオフコーポレーション	2674	東証	株式現物買	200	965	110	9	2015/1/14	193119			
2015/1/8	ヨシックス	3221	東証	株式現物買	100	2970	272	21	2015/1/14	297293			
2015/1/8	フージャースホールディングス	3284	PTS	株式現物買	900	515	259	20	2015/1/14	463779			
2015/1/8	アールビバン	7523	東証	株式現物買	300	531	145	11	2015/1/14	159456			
2015/1/8	アールビバン	7523	東証	株式現物買	700	532	342	27	2015/1/14	372769			
2015/1/8	ニホンフラッシュ	7820	東証	株式現物買	100	3390	272	21	2015/1/14	339293			
2015/1/8	日本コンセプト	9386	東証	株式現物買	200	2630	487	38	2015/1/14	526525			
2015/1/8	ガンホー・オンライン・エンターテイメント	3765	東証	信用新規売	1000	475	191	15	2015/1/14	--			
2015/1/8	ガンホー・オンライン・エンターテイメント	3765	東証	信用返済買	1000	485	396	30	2015/1/14	-10426			
2015/1/9	ハードオフコーポレーション	2674	東証	株式現物買	300	1011	243	18	2015/1/15	303561			
2015/1/9	ハードオフコーポレーション	2674	東証	株式現物買	900	993	487	38	2015/1/15	894225			
2015/1/9	ハードオフコーポレーション	2674	東証	株式現物買	300	1012	244	20	2015/1/15	303864			
2015/1/9	ジャストシステム	4686	PTS	株式現物買	1000	734	462	36	2015/1/15	734498			
